session_id,user_id,start_time,duration_seconds,device_type,os,referrer,conversion_status
sess_72ccd7a1b5,user_000467,2025-01-25T13:15:16,422,mobile,iOS,whatsapp,abandoned
sess_e5bb0e0b39,user_000095,2025-02-17T22:05:55,1039,desktop,Windows,instagram,browsing
sess_cd4fcdce98,user_000439,2025-01-30T15:26:11,2355,mobile,iOS,word_of_mouth,converted
sess_19bcfcde14,user_000335,2025-01-22T03:10:22,2889,tablet,iPadOS,direct,converted
sess_25ee276304,user_000014,2025-02-17T20:59:21,373,desktop,Linux,whatsapp,converted
sess_1dc3d03140,user_000217,2025-02-08T17:35:29,1950,mobile,iOS,instagram,browsing
sess_2f44d10391,user_000215,2025-01-20T05:08:31,1082,mobile,iOS,instagram,browsing
sess_1966a13260,user_000374,2025-01-01T12:07:35,3503,tablet,Android,instagram,abandoned
sess_3c2f50eb68,user_000287,2025-03-30T05:50:01,904,tablet,Android,whatsapp,abandoned
sess_a464c8673b,user_000234,2025-02-02T07:45:04,1473,mobile,Android,instagram,browsing
sess_53480b8682,user_000195,2025-01-12T11:34:19,477,desktop,macOS,google_search,browsing
sess_30ce66cdb7,user_000173,2025-03-10T20:44:08,2642,desktop,macOS,word_of_mouth,browsing
sess_85ee4164c4,user_000290,2025-02-04T09:16:52,2823,desktop,macOS,facebook,browsing
sess_b3957fa60a,user_000495,2025-02-20T17:53:04,1601,tablet,Android,word_of_mouth,converted
sess_0df455be62,user_000456,2025-03-15T04:03:17,3228,mobile,iOS,whatsapp,abandoned
sess_e6157f9be3,user_000057,2025-02-10T06:48:03,3101,tablet,iPadOS,sms_campaign,abandoned
sess_2865b0455e,user_000335,2025-02-02T19:13:34,1896,desktop,Windows,direct,browsing
sess_46a7e360c9,user_000453,2025-02-01T14:57:45,1609,desktop,Linux,sms_campaign,abandoned
sess_5b0482b31c,user_000094,2025-01-24T09:58:46,2095,tablet,Android,facebook,browsing
sess_c05a7b4694,user_000277,2025-02-11T18:51:10,1536,tablet,iPadOS,direct,converted
sess_5c1c377787,user_000266,2025-03-17T09:52:13,308,tablet,Android,instagram,abandoned
sess_b5fb00787f,user_000052,2025-02-13T08:59:58,2460,desktop,macOS,facebook,abandoned
sess_7b47e86f37,user_000171,2025-01-09T09:39:21,1832,tablet,Android,direct,converted
sess_c084ca8b8b,user_000345,2025-01-18T03:46:23,822,desktop,Linux,facebook,converted
sess_afd513abe5,user_000119,2025-03-28T02:36:05,3179,mobile,iOS,google_search,browsing
sess_a07325bc69,user_000154,2025-03-12T16:08:41,3467,tablet,iPadOS,instagram,converted
sess_0cc3309f8d,user_000466,2025-02-28T22:51:08,1979,tablet,iPadOS,direct,abandoned
sess_72a57d0e6d,user_000330,2025-02-14T10:37:03,974,desktop,macOS,google_search,converted
sess_ae6dc8f3dd,user_000105,2025-02-25T14:37:47,2831,desktop,Windows,facebook,converted
sess_603a55147d,user_000349,2025-03-14T03:05:39,747,desktop,Linux,direct,browsing
sess_46d131cbd9,user_000158,2025-01-30T12:51:11,3154,desktop,Linux,instagram,abandoned
sess_462ffce5e3,user_000225,2025-03-16T13:50:03,2309,mobile,Android,google_search,converted
sess_069bd89771,user_000201,2025-03-19T21:17:47,2551,tablet,iPadOS,direct,converted
sess_4f63b7bc78,user_000318,2025-01-29T05:28:02,1623,desktop,Windows,sms_campaign,converted
sess_a27bcb92b2,user_000257,2025-03-11T00:38:59,2935,mobile,iOS,whatsapp,abandoned
sess_c7c30c8687,user_000094,2025-03-25T01:36:57,1265,desktop,macOS,word_of_mouth,converted
sess_acd8187dd6,user_000427,2025-03-24T11:44:07,2347,tablet,Android,google_search,converted
sess_e9369b0090,user_000276,2025-01-01T16:05:23,1651,desktop,Windows,facebook,browsing
sess_31b5fd6268,user_000166,2025-02-04T16:16:59,2450,tablet,Android,word_of_mouth,converted
sess_e613f78c4d,user_000052,2025-03-08T21:34:18,2340,mobile,Android,instagram,browsing
sess_51f61e1839,user_000285,2025-01-22T09:39:32,2862,tablet,Android,sms_campaign,converted
sess_2efc2035c1,user_000364,2025-02-06T10:34:13,2184,desktop,Linux,google_search,converted
sess_9ed0cbf3cc,user_000305,2025-02-20T16:33:56,582,desktop,macOS,facebook,browsing
sess_f3ffca16b9,user_000174,2025-01-15T16:43:16,1459,tablet,Android,google_search,browsing
sess_bb05f23964,user_000489,2025-03-24T10:50:14,291,desktop,Windows,word_of_mouth,browsing
sess_62e9e2a39b,user_000416,2025-01-27T21:50:17,2920,tablet,iPadOS,sms_campaign,browsing
sess_f4bedd2a58,user_000447,2025-01-30T11:45:29,244,mobile,iOS,google_search,abandoned
sess_64ab602e5d,user_000237,2025-02-20T10:05:57,3223,tablet,Android,word_of_mouth,browsing
sess_829ca8d549,user_000320,2025-01-15T11:24:49,1348,desktop,macOS,google_search,browsing
sess_3ba5ff9850,user_000172,2025-02-05T11:43:52,1003,tablet,iPadOS,direct,converted
sess_1eb2b89278,user_000065,2025-01-10T06:01:21,2749,tablet,iPadOS,google_search,browsing
sess_d8212ea7bc,user_000138,2025-01-20T21:04:57,934,mobile,Android,whatsapp,browsing
sess_cf863e1bdf,user_000047,2025-01-03T10:36:18,3132,mobile,iOS,facebook,abandoned
sess_bcb520108e,user_000117,2025-03-26T13:26:45,2526,desktop,macOS,instagram,browsing
sess_c86f1713f9,user_000237,2025-01-31T01:32:45,1943,desktop,Linux,word_of_mouth,browsing
sess_b901fcdbb9,user_000438,2025-02-18T21:06:45,1761,tablet,iPadOS,whatsapp,converted
sess_c2c102d837,user_000494,2025-02-20T13:40:46,2754,desktop,macOS,google_search,browsing
sess_411202436a,user_000286,2025-03-10T23:10:07,3033,mobile,Android,whatsapp,abandoned
sess_9b8846dc5d,user_000106,2025-03-22T22:04:38,3236,desktop,Windows,whatsapp,converted
sess_b63994c234,user_000048,2025-01-08T06:45:11,395,mobile,iOS,google_search,converted
sess_c47128421e,user_000463,2025-02-16T17:17:41,978,tablet,iPadOS,google_search,converted
sess_9f534e1497,user_000468,2025-03-08T05:13:52,1878,tablet,iPadOS,sms_campaign,abandoned
sess_6465cb5fac,user_000468,2025-01-19T21:19:41,3563,desktop,macOS,word_of_mouth,abandoned
sess_8fa8843f98,user_000186,2025-01-24T10:21:25,1873,desktop,Windows,direct,converted
sess_31b2c0ea3d,user_000107,2025-01-06T09:00:14,3348,desktop,Windows,facebook,converted
sess_7d3bf17093,user_000103,2025-03-28T11:50:13,1253,desktop,macOS,facebook,converted
sess_b66d23090b,user_000265,2025-01-20T01:26:26,1026,mobile,Android,whatsapp,abandoned
sess_647975b75a,user_000246,2025-01-09T06:31:19,2667,tablet,iPadOS,word_of_mouth,abandoned
sess_35aa053e97,user_000218,2025-01-26T22:55:10,227,desktop,Windows,instagram,abandoned
sess_758fa56f65,user_000444,2025-03-21T12:47:56,2132,mobile,Android,facebook,browsing
sess_6e9b43fdde,user_000497,2025-03-02T17:47:32,197,desktop,Linux,whatsapp,browsing
sess_22df5456d5,user_000491,2025-02-28T07:01:36,3429,mobile,iOS,sms_campaign,converted
sess_1216388b70,user_000019,2025-03-15T14:24:57,2897,desktop,Linux,sms_campaign,browsing
sess_434366d84c,user_000229,2025-01-22T02:50:44,2174,desktop,macOS,google_search,converted
sess_6f808faae0,user_000331,2025-02-15T08:16:38,2868,desktop,Linux,sms_campaign,browsing
sess_eb1077f9dc,user_000015,2025-02-19T13:22:01,2403,mobile,Android,google_search,browsing
sess_e729b3cef8,user_000228,2025-03-16T12:43:43,3485,desktop,Linux,sms_campaign,converted
sess_fd94abe254,user_000432,2025-03-28T15:56:07,492,desktop,macOS,word_of_mouth,abandoned
sess_1e4382caff,user_000079,2025-03-30T11:24:18,3237,mobile,Android,whatsapp,abandoned
sess_37ae23baa8,user_000257,2025-02-10T12:33:16,3169,tablet,iPadOS,sms_campaign,converted
sess_13c45709de,user_000347,2025-01-03T08:57:29,420,mobile,Android,word_of_mouth,converted
sess_2b6558f799,user_000231,2025-02-11T23:16:41,1715,mobile,Android,word_of_mouth,abandoned
sess_18bda04872,user_000350,2025-03-16T06:32:29,741,desktop,Linux,google_search,browsing
sess_ddef22e698,user_000413,2025-02-12T10:39:43,1712,desktop,Linux,whatsapp,browsing
sess_176081950f,user_000338,2025-02-22T05:06:19,805,mobile,iOS,sms_campaign,abandoned
sess_23fdee5607,user_000204,2025-03-05T06:37:55,3416,tablet,Android,facebook,converted
sess_8db1a31ef3,user_000021,2025-01-06T23:11:34,1255,mobile,iOS,sms_campaign,converted
sess_eb78036e36,user_000302,2025-03-09T04:06:07,2995,mobile,Android,google_search,converted
sess_a9b3b04ad6,user_000433,2025-01-13T21:13:34,1997,mobile,iOS,facebook,converted
sess_38fbcff273,user_000494,2025-03-23T00:13:46,694,mobile,Android,whatsapp,converted
sess_759a6bd9a0,user_000463,2025-02-10T04:16:31,1517,desktop,Linux,google_search,converted
sess_5855aaf8e1,user_000236,2025-01-08T09:07:42,3224,mobile,iOS,direct,converted
sess_9309b9b520,user_000383,2025-02-21T07:04:34,3271,desktop,Linux,whatsapp,converted
sess_5deb98e4a6,user_000295,2025-03-21T13:52:49,2272,desktop,Windows,direct,converted
sess_bc491efb72,user_000193,2025-02-28T18:03:19,1880,desktop,Windows,sms_campaign,abandoned
sess_54dd623519,user_000171,2025-02-25T10:22:20,889,desktop,macOS,word_of_mouth,converted
sess_1c2d6129ae,user_000284,2025-01-07T12:41:16,2737,desktop,Windows,whatsapp,abandoned
sess_8f8cd2e75c,user_000288,2025-02-02T14:35:27,1808,tablet,Android,google_search,browsing
sess_4b2f87be81,user_000022,2025-01-05T17:29:51,2091,desktop,Windows,word_of_mouth,abandoned
sess_014dd52696,user_000063,2025-01-18T05:28:26,1496,mobile,iOS,facebook,abandoned
sess_66f12e2b15,user_000189,2025-01-24T04:51:11,2838,mobile,iOS,sms_campaign,abandoned
sess_d63b9fc314,user_000087,2025-01-06T04:06:44,616,tablet,Android,google_search,converted
sess_32744629cb,user_000166,2025-02-16T19:58:11,2897,tablet,Android,direct,abandoned
sess_0eed910f7b,user_000302,2025-03-10T03:22:52,3560,desktop,macOS,whatsapp,abandoned
sess_b751b6d139,user_000153,2025-01-15T03:59:15,3574,desktop,Linux,google_search,abandoned
sess_c91c1f54d4,user_000234,2025-02-05T20:50:14,1680,mobile,iOS,instagram,browsing
sess_8d5029c1ae,user_000145,2025-01-01T09:14:29,2067,mobile,Android,sms_campaign,browsing
sess_5c5bd75ee9,user_000054,2025-02-17T08:12:03,1444,desktop,Windows,sms_campaign,browsing
sess_add0eef66b,user_000242,2025-02-23T06:48:23,758,tablet,iPadOS,word_of_mouth,browsing
sess_70904288d0,user_000043,2025-01-22T00:14:47,3400,tablet,Android,direct,abandoned
sess_f49955b2eb,user_000454,2025-03-06T20:36:37,1399,tablet,iPadOS,facebook,converted
sess_5058827de1,user_000451,2025-03-12T12:55:55,3069,desktop,macOS,instagram,converted
sess_c54299be9d,user_000358,2025-03-27T02:25:22,2104,desktop,Windows,word_of_mouth,converted
sess_0435f4fa94,user_000499,2025-01-14T08:33:33,1471,desktop,Windows,google_search,converted
sess_c7a0de22a0,user_000092,2025-03-05T04:16:20,1011,desktop,macOS,facebook,browsing
sess_1dc3a631fc,user_000400,2025-02-03T15:24:38,1928,desktop,Linux,instagram,browsing
sess_376d32b451,user_000211,2025-01-21T05:04:09,2761,tablet,Android,facebook,converted
sess_1ffbe5df92,user_000264,2025-01-08T18:49:44,1867,mobile,iOS,whatsapp,converted
sess_fc213d8e8c,user_000418,2025-02-11T22:35:50,3058,desktop,Linux,google_search,browsing
sess_42e0e911d9,user_000038,2025-03-10T14:04:56,1095,mobile,iOS,facebook,browsing
sess_dac51752fc,user_000388,2025-01-07T05:40:07,1213,tablet,Android,google_search,browsing
sess_54401bbd37,user_000156,2025-01-13T14:14:40,487,mobile,Android,instagram,converted
sess_243b2ac12a,user_000155,2025-01-13T22:16:50,253,tablet,Android,facebook,abandoned
sess_678d7ca731,user_000256,2025-02-16T15:22:24,1963,tablet,iPadOS,instagram,abandoned
sess_792c315dc6,user_000413,2025-03-22T11:47:35,406,tablet,Android,word_of_mouth,browsing
sess_d278a92e3f,user_000156,2025-02-28T08:18:59,843,mobile,iOS,facebook,converted
sess_96ab9aa9b6,user_000234,2025-02-24T06:22:58,2749,desktop,Windows,google_search,browsing
sess_4d56ec490c,user_000011,2025-03-16T15:57:58,3156,tablet,Android,whatsapp,abandoned
sess_f7857b9ce4,user_000267,2025-02-10T15:01:56,1113,desktop,Windows,google_search,converted
sess_17d8a57b08,user_000237,2025-03-17T09:30:41,252,tablet,Android,google_search,converted
sess_7e83d10dda,user_000239,2025-01-03T04:02:08,1217,tablet,iPadOS,facebook,abandoned
sess_ecb4d3935c,user_000194,2025-01-14T09:43:54,1351,mobile,iOS,sms_campaign,converted
sess_3a1055a708,user_000298,2025-01-20T19:07:40,276,mobile,Android,direct,converted
sess_14ce59efc1,user_000405,2025-03-10T03:15:27,409,tablet,Android,instagram,converted
sess_84084aac06,user_000028,2025-03-09T08:21:19,904,tablet,Android,direct,browsing
sess_73354ec064,user_000144,2025-03-20T07:49:22,276,mobile,Android,facebook,browsing
sess_b0fc85a698,user_000062,2025-01-03T03:35:17,3527,desktop,Windows,google_search,converted
sess_1d6cc304de,user_000342,2025-03-28T16:16:18,3312,mobile,Android,instagram,converted
sess_6a497f032a,user_000212,2025-03-12T11:29:23,1135,desktop,macOS,google_search,abandoned
sess_4d88f3c02f,user_000339,2025-02-05T14:12:02,466,mobile,iOS,direct,browsing
sess_0737c19a77,user_000246,2025-03-19T03:31:39,1177,mobile,iOS,whatsapp,browsing
sess_fb224bf640,user_000422,2025-02-03T11:14:18,550,mobile,iOS,whatsapp,converted
sess_0f5b5b6684,user_000243,2025-03-02T10:59:19,918,mobile,Android,whatsapp,converted
sess_fa83fcbc5c,user_000287,2025-03-05T14:44:50,2633,desktop,Windows,whatsapp,browsing
sess_4f0f39ce74,user_000416,2025-02-01T19:57:06,3380,tablet,Android,whatsapp,converted
sess_fbfd1f1130,user_000086,2025-03-19T05:10:19,3067,desktop,Windows,google_search,abandoned
sess_2ba84dd045,user_000171,2025-01-05T04:24:59,1275,tablet,Android,word_of_mouth,abandoned
sess_2dfe8c7c25,user_000339,2025-02-01T10:51:52,248,tablet,Android,direct,browsing
sess_3a97a3b51e,user_000138,2025-03-02T06:05:21,368,mobile,iOS,direct,abandoned
sess_f34a5e800b,user_000321,2025-02-27T04:53:24,882,desktop,macOS,facebook,converted
sess_50b0f0c8ee,user_000361,2025-01-30T14:32:57,803,desktop,macOS,whatsapp,abandoned
sess_48643ea464,user_000420,2025-03-30T08:57:18,1067,tablet,Android,google_search,browsing
sess_d9848b2f2a,user_000100,2025-02-07T14:59:07,2353,desktop,Windows,sms_campaign,abandoned
sess_20979d2fa4,user_000375,2025-02-28T16:15:56,2120,tablet,Android,word_of_mouth,converted
sess_de0347bd8d,user_000247,2025-01-07T21:36:28,1548,tablet,Android,google_search,abandoned
sess_ba0b673b75,user_000168,2025-03-27T11:37:45,1373,mobile,iOS,instagram,abandoned
sess_5acd1e8fcf,user_000423,2025-02-22T01:27:33,1974,tablet,iPadOS,instagram,converted
sess_cbd12983e6,user_000272,2025-02-01T09:32:15,1465,tablet,Android,google_search,abandoned
sess_808346674a,user_000178,2025-02-08T14:02:52,1797,tablet,Android,instagram,abandoned
sess_f7730664a3,user_000100,2025-02-08T04:32:07,3343,tablet,Android,facebook,browsing
sess_1b4e5559e6,user_000276,2025-03-06T02:51:50,1920,mobile,iOS,instagram,abandoned
sess_ed028817b1,user_000108,2025-03-07T20:07:07,1505,mobile,iOS,whatsapp,browsing
sess_6e601d923b,user_000344,2025-01-27T13:39:39,713,mobile,iOS,google_search,browsing
sess_a4d380ce46,user_000002,2025-01-30T08:21:47,3286,mobile,iOS,google_search,abandoned
sess_92dd24b513,user_000239,2025-01-10T10:46:53,796,desktop,macOS,word_of_mouth,browsing
sess_5fbc425ae5,user_000071,2025-01-07T16:43:16,1476,mobile,iOS,facebook,abandoned
sess_2a2c82bfda,user_000226,2025-02-03T15:43:25,2515,mobile,Android,sms_campaign,abandoned
sess_a3e6cc2c57,user_000398,2025-02-24T16:52:49,3371,desktop,Linux,whatsapp,browsing
sess_1410d19045,user_000028,2025-02-28T09:47:39,954,mobile,Android,instagram,converted
sess_08366daeac,user_000211,2025-01-12T17:00:28,2023,mobile,Android,whatsapp,converted
sess_0d21cbdf47,user_000021,2025-03-18T06:40:34,2683,mobile,iOS,instagram,abandoned
sess_eee92ac2e6,user_000433,2025-02-15T19:31:22,249,tablet,iPadOS,facebook,converted
sess_a67593eae8,user_000308,2025-01-06T06:50:35,2295,desktop,Linux,sms_campaign,abandoned
sess_1677bc7c77,user_000495,2025-02-24T20:42:09,2655,desktop,Windows,direct,converted
sess_a748f90e72,user_000492,2025-01-06T07:48:53,3040,tablet,Android,word_of_mouth,abandoned
sess_58bb36d9b5,user_000378,2025-03-14T10:47:41,2189,tablet,Android,facebook,browsing
sess_1a8f672961,user_000341,2025-01-30T02:20:29,1178,mobile,iOS,google_search,converted
sess_669e0fc0f4,user_000077,2025-01-21T23:53:48,359,mobile,iOS,sms_campaign,converted
sess_7027bcebaa,user_000053,2025-03-05T16:57:34,2443,tablet,iPadOS,instagram,abandoned
sess_e9348a1bb7,user_000495,2025-01-19T02:17:11,195,desktop,Windows,direct,browsing
sess_f3a4c6df74,user_000082,2025-02-05T01:03:54,664,tablet,iPadOS,direct,converted
sess_d57cdb9662,user_000406,2025-03-22T12:29:38,3099,tablet,Android,facebook,converted
sess_68eb28d26e,user_000328,2025-03-25T05:15:27,154,desktop,Linux,direct,browsing
sess_936ad1e2ac,user_000475,2025-02-17T12:21:26,1889,mobile,iOS,instagram,abandoned
sess_d95ad06e48,user_000095,2025-02-24T19:51:52,165,mobile,iOS,google_search,converted
sess_19c7b85f33,user_000015,2025-01-18T08:33:52,1300,mobile,Android,sms_campaign,abandoned
sess_1c3f9097b0,user_000336,2025-01-09T16:42:04,729,desktop,Windows,instagram,browsing
sess_eeb194bdf0,user_000078,2025-03-18T17:10:42,447,desktop,macOS,sms_campaign,abandoned
sess_14ad8b03eb,user_000301,2025-03-04T13:24:15,2885,mobile,Android,google_search,browsing
sess_f443b13fdf,user_000273,2025-01-28T18:25:22,1151,mobile,Android,facebook,browsing
sess_684f70c134,user_000125,2025-01-27T05:32:27,3253,mobile,iOS,facebook,browsing
sess_626422da88,user_000043,2025-01-08T12:34:44,491,desktop,macOS,google_search,browsing
sess_3624507ec8,user_000091,2025-02-26T22:57:38,2502,tablet,Android,whatsapp,abandoned
sess_e426f65609,user_000173,2025-02-15T04:46:52,3389,tablet,iPadOS,whatsapp,converted
sess_1ad9ca39a2,user_000371,2025-01-03T13:42:51,1606,tablet,Android,whatsapp,converted
sess_7b3cbcdde3,user_000473,2025-01-17T18:18:30,306,tablet,Android,sms_campaign,converted
sess_e550dafbdf,user_000034,2025-01-28T18:14:10,407,desktop,macOS,sms_campaign,browsing
sess_f26f06223b,user_000240,2025-03-09T17:21:38,1849,mobile,Android,word_of_mouth,abandoned
sess_0ccd1a0895,user_000068,2025-02-21T12:42:41,1516,tablet,Android,facebook,converted
sess_dff4dd3e95,user_000172,2025-01-16T06:56:57,3341,desktop,Linux,google_search,browsing
sess_6ec54f4d62,user_000480,2025-03-21T09:32:20,3109,tablet,Android,whatsapp,abandoned
sess_9250d41215,user_000286,2025-01-26T11:02:09,3171,mobile,Android,whatsapp,abandoned
sess_5644ffbb83,user_000035,2025-02-21T04:29:18,2512,desktop,Linux,google_search,converted
sess_433256a5cc,user_000144,2025-01-09T10:20:43,2227,tablet,Android,word_of_mouth,browsing
sess_e5aa23b12c,user_000237,2025-02-14T04:02:20,1043,desktop,macOS,word_of_mouth,browsing
sess_75ffcfbe7e,user_000025,2025-02-22T04:07:50,2592,tablet,iPadOS,sms_campaign,abandoned
sess_87f0a254b5,user_000130,2025-03-06T04:00:52,616,desktop,Linux,google_search,abandoned
sess_1c4f37745c,user_000428,2025-03-21T06:34:55,1672,tablet,Android,whatsapp,abandoned
sess_deec014446,user_000383,2025-03-01T19:32:12,2841,mobile,Android,word_of_mouth,browsing
sess_cccc3fa23c,user_000325,2025-02-18T02:06:08,1048,desktop,Linux,sms_campaign,abandoned
sess_255ba40a76,user_000026,2025-02-11T01:26:23,1662,tablet,iPadOS,google_search,browsing
sess_76255814b8,user_000291,2025-03-27T16:37:34,1577,desktop,Windows,instagram,converted
sess_b826d04cbe,user_000385,2025-03-22T07:41:44,2138,tablet,Android,word_of_mouth,browsing
sess_b7b40676d0,user_000288,2025-03-13T01:09:31,381,desktop,macOS,word_of_mouth,converted
sess_6ed0a6ae20,user_000268,2025-02-05T05:26:01,2793,desktop,Windows,google_search,converted
sess_24c9773e77,user_000392,2025-02-20T20:27:05,773,tablet,Android,instagram,browsing
sess_34a615943d,user_000390,2025-01-08T15:09:21,1971,desktop,Linux,sms_campaign,converted
sess_1676e2414b,user_000251,2025-03-01T07:59:26,261,tablet,iPadOS,word_of_mouth,converted
sess_f687e8f55c,user_000437,2025-03-02T10:43:44,1256,tablet,iPadOS,facebook,abandoned
sess_4b6c2ff456,user_000260,2025-03-29T14:20:20,742,mobile,Android,whatsapp,browsing
sess_29d675879f,user_000397,2025-03-13T12:52:14,199,tablet,iPadOS,whatsapp,browsing
sess_2224cd26e2,user_000212,2025-02-07T04:07:55,494,tablet,Android,direct,converted
sess_e3b5eccf10,user_000112,2025-02-12T23:58:28,731,mobile,iOS,facebook,abandoned
sess_cf6f6d3d84,user_000307,2025-01-24T16:32:05,370,desktop,macOS,google_search,browsing
sess_3d010da784,user_000253,2025-03-17T11:22:07,2142,mobile,iOS,instagram,browsing
sess_cacbb5a399,user_000259,2025-02-01T02:10:50,1115,desktop,macOS,instagram,converted
sess_56be5bd3a2,user_000150,2025-01-17T02:55:46,2770,tablet,Android,whatsapp,browsing
sess_118b65a7c0,user_000323,2025-02-07T14:20:25,3465,mobile,Android,google_search,browsing
sess_89217a77bb,user_000148,2025-03-06T23:09:54,2926,tablet,iPadOS,word_of_mouth,converted
sess_314faae209,user_000229,2025-02-09T10:01:45,3509,desktop,macOS,sms_campaign,abandoned
sess_dd3f7e302f,user_000475,2025-01-17T23:42:12,1608,desktop,macOS,direct,abandoned
sess_4d82bec0d0,user_000457,2025-01-25T05:44:25,3284,mobile,Android,sms_campaign,converted
sess_9bc6b3c5d8,user_000381,2025-03-29T09:01:55,1469,desktop,Windows,instagram,abandoned
sess_994fa80a2b,user_000278,2025-01-01T17:36:26,3434,tablet,iPadOS,sms_campaign,converted
sess_6bc4f2dea2,user_000142,2025-02-15T14:12:34,2354,desktop,Linux,google_search,browsing
sess_045e15c203,user_000174,2025-02-05T17:38:05,1199,mobile,iOS,google_search,browsing
sess_77a849ed17,user_000226,2025-01-10T17:37:36,1807,tablet,Android,word_of_mouth,abandoned
sess_03ec1693ad,user_000185,2025-02-22T20:29:07,1859,mobile,Android,google_search,browsing
sess_2ca3a6809b,user_000311,2025-01-05T18:24:53,2171,desktop,Linux,direct,abandoned
sess_6f11754539,user_000315,2025-03-30T17:16:50,3556,desktop,Windows,direct,abandoned
sess_29647fe187,user_000199,2025-03-02T19:49:09,2073,tablet,Android,google_search,converted
sess_73eeac0200,user_000327,2025-03-14T17:21:51,184,desktop,macOS,google_search,converted
sess_378b91c899,user_000385,2025-03-15T15:17:09,2431,mobile,iOS,facebook,converted
sess_303ff6a53c,user_000171,2025-01-05T09:59:32,3545,desktop,Windows,facebook,browsing
sess_00c2694775,user_000305,2025-02-26T16:53:35,2484,desktop,Windows,facebook,browsing
sess_130cc786e5,user_000238,2025-02-17T09:39:01,757,mobile,iOS,google_search,browsing
sess_bd83ac1ec7,user_000437,2025-03-11T08:20:18,100,mobile,iOS,google_search,abandoned
sess_8c7955804d,user_000053,2025-01-15T08:49:04,87,tablet,iPadOS,whatsapp,browsing
sess_bc6516eae7,user_000156,2025-01-21T23:11:18,2439,mobile,Android,word_of_mouth,browsing
sess_c00131ee3c,user_000331,2025-02-23T17:41:29,334,mobile,Android,word_of_mouth,converted
sess_c49eb1e921,user_000368,2025-01-30T13:43:25,1924,desktop,macOS,word_of_mouth,browsing
sess_b048f9c40e,user_000351,2025-01-25T08:26:54,146,desktop,macOS,facebook,converted
sess_f7dc18860e,user_000157,2025-03-16T02:22:44,347,mobile,iOS,google_search,abandoned
sess_536d09cf30,user_000098,2025-02-15T03:59:34,2981,mobile,iOS,whatsapp,browsing
sess_eb1fbed9f5,user_000002,2025-01-06T17:44:09,3117,tablet,Android,facebook,browsing
sess_2587e07d18,user_000380,2025-01-26T23:02:08,1119,tablet,Android,direct,abandoned
sess_69c544efe9,user_000148,2025-01-22T18:53:16,2929,mobile,Android,direct,abandoned
sess_878765ca19,user_000109,2025-03-13T23:19:44,1394,mobile,Android,direct,abandoned
sess_bf92476ae3,user_000327,2025-01-23T12:54:45,2413,mobile,Android,sms_campaign,abandoned
sess_1b02730b72,user_000319,2025-03-26T13:13:20,1990,mobile,iOS,facebook,abandoned
sess_da3eece0e9,user_000359,2025-01-17T04:21:23,2110,tablet,Android,word_of_mouth,converted
sess_a9e9e8e8ec,user_000285,2025-03-15T12:25:21,2736,tablet,Android,google_search,converted
sess_58304994ad,user_000287,2025-02-08T13:25:03,2504,mobile,Android,instagram,converted
sess_9f95bccfe7,user_000330,2025-01-02T22:21:22,2800,mobile,Android,whatsapp,browsing
sess_0b1140ddb6,user_000315,2025-02-24T05:05:47,2252,desktop,Windows,sms_campaign,abandoned
sess_bcb24e3d13,user_000369,2025-03-28T17:16:13,257,desktop,macOS,facebook,converted
sess_70c4a19341,user_000467,2025-03-27T10:46:37,1250,desktop,macOS,direct,browsing
sess_63b9e821dd,user_000002,2025-03-25T16:33:28,2430,mobile,iOS,google_search,abandoned
sess_c9ca97092e,user_000332,2025-01-10T18:00:42,1689,desktop,macOS,google_search,abandoned
sess_9703f56ad0,user_000452,2025-01-04T12:12:17,2182,mobile,Android,whatsapp,converted
sess_5eb832ecbf,user_000272,2025-01-20T23:41:21,2570,tablet,Android,facebook,converted
sess_11b66dc71e,user_000486,2025-01-24T03:21:25,3074,tablet,iPadOS,direct,browsing
sess_2110071e52,user_000009,2025-03-18T22:19:18,407,tablet,Android,facebook,browsing
sess_4ba69db3de,user_000047,2025-01-10T16:34:06,1214,tablet,Android,word_of_mouth,browsing
sess_d44ea3dbdb,user_000383,2025-03-19T06:23:55,2792,desktop,macOS,sms_campaign,converted
sess_c0851e9806,user_000470,2025-01-08T14:45:07,980,tablet,Android,whatsapp,abandoned
sess_54ed0978a4,user_000022,2025-02-23T09:55:14,3001,tablet,iPadOS,google_search,browsing
sess_f8ee870411,user_000250,2025-02-01T09:29:25,2460,desktop,Windows,instagram,browsing
sess_113ee9fc93,user_000152,2025-03-21T05:40:45,2174,mobile,iOS,sms_campaign,converted
sess_8ac6574182,user_000229,2025-03-08T00:09:17,2042,desktop,macOS,whatsapp,browsing
sess_ea705815e5,user_000322,2025-03-28T22:31:25,2868,tablet,iPadOS,google_search,abandoned
sess_5a7e220352,user_000166,2025-02-21T15:41:38,1884,tablet,Android,word_of_mouth,browsing
sess_3ff1e3839e,user_000197,2025-01-27T00:33:14,3033,desktop,Linux,facebook,browsing
sess_bc0ef988ec,user_000440,2025-03-30T23:39:58,1867,desktop,macOS,direct,abandoned
sess_b1cc691069,user_000261,2025-02-14T21:17:05,3094,tablet,iPadOS,instagram,converted
sess_ba55e0d3e8,user_000303,2025-02-26T18:36:49,2985,mobile,Android,direct,abandoned
sess_4434c24f9b,user_000260,2025-02-25T12:41:23,858,desktop,macOS,whatsapp,converted
